zone_id,farm_id,crop_type,latitude,longitude,blue_band,green_band,red_band,red_edge_band,nir_band,ndvi,ndre,thermal_temperature,soil_moisture,humidity,temperature,rainfall,wind_speed,historical_pest_risk,pest_probability,crop_stress,canopy_anomaly,stress_category,pest_zone,irrigation_required,spraying_priority,priority_category,anomaly_score,anomaly_detected,anomaly_category
ZONE-3260,FARM-003,Tomato,10.928825636055675,77.09417763714143,0.6433507507584423,0.4741805650280197,0.2676653144258628,0.553585520636557,0.3566867605973205,0.1425818975395488,-0.2163073047385723,38.06712455840014,33.67107107926512,42.05965286252832,41.37096839275941,27.7146103455346,24.19038296158366,0.8232385925651264,0.6669962258967079,0.7651147552207761,0.8942903151710754,Severe Stress,High Risk,1,74.61501347519254,High,0.3621033041375901,0,Normal
ZONE-3261,FARM-001,Rice,10.932386340839985,77.04136761434059,0.6230013455617076,0.6066247225924001,0.3202046242561948,0.621262896856587,0.9411245900087256,0.4922739174327884,0.2047260945924472,32.005489467852094,25.949441900295145,77.25411007333298,39.52007737184363,10.030486543910405,10.728063980383464,0.2761693850308758,0.3757457210848247,0.4918362173669447,0.6406037229342006,Moderate Stress,Moderate Risk,1,44.03439366414722,Medium,0.09637888945438866,0,Normal
ZONE-3262,FARM-001,Tomato,10.819688398600723,77.05800502587286,0.2813020920150045,0.6517110351503321,0.2061941230688669,0.7732723520605347,0.7950746566686716,0.5881337333022945,0.0139014456528706,27.57240295155221,29.12994960166729,90.15773195345338,22.47518931093441,26.410255697142546,12.074913339308544,0.7121061918768363,0.4458803850485934,0.3841702834803054,0.629168196136167,Moderate Stress,Moderate Risk,1,48.14831069240673,Medium,0.38657081460894976,0,Normal
ZONE-3263,FARM-001,Wheat,10.920433064778,76.90789102295369,0.5504729058724004,0.4051709682620529,0.3622441049363702,0.8199499247559763,0.3024081176093057,-0.0900258740909851,-0.4611196485359914,28.261920669893968,57.44694503065645,40.10157610119352,29.62900098914612,21.788367842237022,15.76812845823478,0.0967548730300889,0.404276996373822,0.6909482216538315,1.0,Severe Stress,Moderate Risk,0,54.88846021673783,Medium,0.11370639606013627,0,Normal
ZONE-3264,FARM-002,Tomato,11.029454367965997,76.89746598194436,0.6106620675790873,0.5810163227793599,0.6879921927863384,0.6368126148088429,0.4453702801353348,-0.2140724652309057,-0.1769036996095596,22.79729919176063,72.5831315192764,42.002168048915,21.67543995984716,3.245231913238895,11.879498835860469,0.6492121318789292,0.6172254664331902,0.636297753533198,0.8662888416497513,Moderate Stress,Moderate Risk,0,66.35053253902505,High,0.163675484699748,0,Normal
ZONE-3265,FARM-002,Cotton,11.07455290115598,76.95511450640704,0.5069957227787579,0.618444762676355,0.2458774727857448,0.2245939421995507,0.7355807568344159,0.4989542807990031,0.5321805323223336,22.98784152361751,40.02214357080463,68.43364999584178,31.996560546945403,3.1175984631387985,11.070769112039056,0.5103293509773202,0.3976245423240343,0.3467973270373216,0.346287177040559,Healthy,Moderate Risk,0,38.59462538108279,Medium,0.08010618606700663,0,Normal
ZONE-3266,FARM-004,Rice,10.924049141119012,76.81371798442868,0.2503370539407883,0.342996265590298,0.5448932178277278,0.5368935146626905,0.5590588735570904,0.012831755117052,0.0202247277417557,36.35815132717768,22.92346649261907,37.78402534057914,31.654648752542087,24.52036172441729,9.173721806318817,0.8498521472606846,0.782484703229512,0.7824759433488225,0.8305145862979731,Severe Stress,High Risk,1,79.64233021286915,High,0.3057528736640273,0,Normal
ZONE-3267,FARM-004,Cotton,10.927075748063723,77.08360744033695,0.672300383124975,0.2128039551991106,0.1921599317585955,0.8193624753304327,0.8406976659787477,0.6279056355254118,0.0128520511187252,24.25821674142228,15.832409607331211,46.243430557336936,40.28792392255844,14.049482688148776,20.96522126385022,0.4519676105758842,0.4070927810332091,0.3928984849769953,0.769721391818091,Moderate Stress,Moderate Risk,1,46.17162667883447,Medium,0.4782867509085626,0,Normal
ZONE-3268,FARM-004,Cotton,11.010788131897096,76.84313555190485,0.3704916468752055,0.7315327184189007,0.33003930560665,0.6998627217809819,0.6281595059442255,0.3111252963565698,-0.0539924410505815,31.51593549363564,41.38386757905505,46.41152818307894,41.333284392529634,14.854508129102484,13.803744727424773,0.4280958285126826,0.5689898044152518,0.563100924499942,0.7048136528323986,Moderate Stress,Moderate Risk,0,57.35073201129739,Medium,0.1430540263346509,0,Normal
ZONE-3269,FARM-002,Rice,11.082831600331582,77.07090391175042,0.1778833351995276,0.5901253816580354,0.3087636073544166,0.8090993589866204,0.7248734228260789,0.4025682137479022,-0.0549070245913926,38.84731285711594,30.11685182711657,63.87484776387815,25.71216903015312,26.73739616144023,15.57767510026162,0.9337848438741518,0.6888773627804878,0.6393090142767244,0.7999115307047425,Moderate Stress,High Risk,1,71.51527315273634,High,0.21879992458808872,0,Normal
ZONE-3270,FARM-002,Cotton,10.880118282071807,76.8250746666001,0.1658667370344352,0.5712717657695895,0.7090691063654131,0.6718558528058951,0.6880743084364123,-0.0150269347295632,0.0119259386744998,29.369070114544023,35.96611185557463,49.90922175862803,32.810882694765986,27.114100105459965,5.897812814021087,0.93426675122063,0.6437182286113556,0.7498903629340904,0.8153774930415709,Severe Stress,Moderate Risk,0,73.03736108336358,High,0.07432424185794213,0,Normal
ZONE-3271,FARM-004,Maize,10.93204326196138,77.04678747830356,0.4885113923794274,0.1882866348877857,0.3781883362711757,0.2308245068704808,0.7148097854053622,0.3079796154070526,0.5118096611750634,28.91504454021412,30.708541842876716,63.53137133417586,30.21771937236488,3.381179540599152,7.042635529867629,0.0357116313401056,0.2975849698711295,0.5548703988244077,0.610466278773193,Moderate Stress,Low Risk,1,39.55154610393201,Medium,0.026656038059285306,0,Normal
ZONE-3272,FARM-004,Maize,11.03879197306569,76.84558875776347,0.3626257878500435,0.6816174873775522,0.5488028634578995,0.8776046593446274,0.449564254987667,-0.0994008188329815,-0.3225211781358904,39.46096551573944,58.16959608485951,66.27054729676533,32.02817384430096,11.209449688336765,9.155037002099212,0.4855650525880612,0.7736006604844026,0.7912483719559256,0.9423776289162076,Severe Stress,High Risk,0,77.5407958400996,High,0.035822827092798215,0,Normal
ZONE-3273,FARM-005,Maize,10.982908070812211,76.81143948422744,0.1566903251073781,0.5179352014559345,0.4916008258313641,0.842612978398775,0.5426381354840245,0.0493476480910185,-0.2165489154706535,39.29700793299345,56.50342955491151,78.83866325221726,31.69801809195765,26.856803078074453,12.168855431395947,0.160957601533373,0.5710269434631401,0.6879092541531004,0.9784785157760482,Severe Stress,Moderate Risk,0,62.62024383240876,Medium,0.11070064930901166,0,Normal
ZONE-3274,FARM-004,Tomato,10.833175903189186,77.01584683507782,0.5442187432936568,0.701124871256418,0.1916695489350949,0.2886056779388363,0.3329090143619194,0.2692431716918704,0.0712827318310804,39.60273602920567,74.29979409320289,91.7595316844506,40.11073700245794,24.59563045031892,2.0542552866632637,0.273706217649582,0.4905478880840397,0.6822984671575715,0.6982326935778354,Severe Stress,Moderate Risk,0,55.75416155867229,Medium,0.7441105406123067,1,Anomalous
ZONE-3275,FARM-005,Cotton,10.98831982066868,76.88407959005232,0.5795951003551718,0.783464769428895,0.7107012931699019,0.2788838167906242,0.6819637345473356,-0.0206349247060122,0.4195041114392396,33.43827920263518,60.48341946490378,65.22483298197729,39.714767055550666,21.630264631076297,22.321392678097308,0.6661403424645692,0.6130021493234034,0.7292474105225681,0.7018226704394259,Severe Stress,Moderate Risk,0,66.65126251646728,High,0.3493916509439175,0,Normal
ZONE-3276,FARM-003,Rice,10.856023885379198,77.0143488458353,0.5352493784718708,0.7721152085721574,0.3248150397062461,0.577354950333914,0.5985180003492541,0.29642897236471,0.0179977199112579,41.0460854714652,25.7211897386644,56.30032072953522,22.70020700261909,3.0590161131851623,22.689094106872844,0.1292878782598824,0.6036948421123721,0.7192771591833198,0.7681249463995455,Severe Stress,Moderate Risk,1,61.55933564914835,Medium,0.4081087986789621,0,Normal
ZONE-3277,FARM-002,Rice,10.95306478022352,76.96652557514184,0.2213565266104077,0.7064580751536349,0.1290929312593723,0.7299355841898183,0.7944654968623969,0.720443693543559,0.0423312940035065,38.37927895634755,63.85363790502298,50.5222047830536,27.59242392517095,18.635836986176,16.880318081256295,0.0112704934228088,0.3379906682430386,0.4566322310869146,0.6449368010884355,Moderate Stress,Low Risk,0,38.6953039540988,Medium,0.20372409029179553,0,Normal
ZONE-3278,FARM-004,Tomato,10.958730980298132,76.83264221706902,0.5138652735976417,0.1571157929903897,0.295288409448722,0.4675212483567776,0.4341486020040673,0.1903659946083474,-0.0370120053668749,30.31268853904737,26.782411065908555,73.07943269024773,36.56105161904136,17.45554204985941,8.585268019742124,0.7271236426006724,0.5713845386552748,0.6933083617804549,0.8028494598632956,Severe Stress,Moderate Risk,1,65.82553341685717,High,0.11213712230638366,0,Normal
ZONE-3279,FARM-002,Rice,11.062861008667497,77.07963902199035,0.106433681736631,0.7257226853540217,0.318161921823512,0.2954675144802694,0.5839278754440711,0.2946110906192142,0.3280208609778572,34.591102838800765,51.3090575863444,91.57502669152616,35.04771632826139,5.015011832056889,10.247639311894238,0.6413442861982552,0.661685120110541,0.5885589665407414,0.515600295168848,Moderate Stress,High Risk,0,61.58004669071185,Medium,0.4878287966561691,0,Normal
ZONE-3280,FARM-002,Maize,10.938748282203733,76.93569425242904,0.2830672838070455,0.1987905039879695,0.1602844627961727,0.5573892691469482,0.417484531487301,0.4451599619846945,-0.1435104667477565,24.435781655166195,20.01008361655054,80.87929470642595,33.88623622340953,23.215763692018086,18.61722397290606,0.9026642843862662,0.6295046560252286,0.4833685541106222,0.738539708946173,Moderate Stress,Moderate Risk,1,62.93350462250922,Medium,0.023655422927051632,0,Normal
ZONE-3281,FARM-002,Cotton,10.883832726670768,77.0203341833396,0.3392929188445262,0.7032760806148988,0.5029853141469628,0.4362962953532807,0.6990864964114873,0.1631358604421152,0.2314549520296941,33.02664371901703,18.07612870289716,47.36615791330267,41.86382951052293,9.359309547862418,7.870984131526562,0.542310121117728,0.5834964162571887,0.6393944284506091,0.6753207172519533,Moderate Stress,Moderate Risk,1,60.992083555048346,Medium,0.12406934386427948,0,Normal
ZONE-3282,FARM-003,Rice,10.86928990446481,76.95030617160468,0.6011481693313009,0.3321131445975553,0.3253967336020045,0.4462403688859273,0.8512196667324436,0.4468937251658665,0.3121321463449597,27.26298167108537,45.174949520572746,88.5982478381292,27.412571260562203,18.61877168934152,15.614032542712843,0.945330691535668,0.6655007003559225,0.5344274651292057,0.6923871836592304,Moderate Stress,High Risk,0,65.81947014013782,High,0.027215531090618143,0,Normal
ZONE-3283,FARM-001,Rice,11.0622755630053,76.98130844248836,0.3342366238416425,0.5465444200466889,0.5089374941151311,0.6514898757882674,0.7975381114918402,0.2208999503995168,0.100790416883041,27.670944530227377,21.82393149376272,79.1307984850544,31.33547152720237,10.855064574191804,22.750505875358208,0.6093133612654622,0.5259739021164831,0.5945651517057003,0.716959371251388,Moderate Stress,Moderate Risk,1,58.3533043278382,Medium,0.018970987962996327,0,Normal
ZONE-3284,FARM-004,Wheat,10.851303256325467,76.890832077707,0.1067616677136389,0.1747443502474217,0.1043813663328936,0.8199256694606527,0.9137286822100764,0.7949499389437417,0.0541070707387287,24.514364658558492,34.933329317335286,42.67669167418149,41.54130821152804,2.531856393147618,10.850747969386788,0.387150365395228,0.3462269814128427,0.2880479404592069,0.6914062090007607,Healthy,Low Risk,1,38.46424916631781,Medium,1.3731679357461026,1,Anomalous
ZONE-3285,FARM-001,Wheat,10.927760568264944,76.86010809120103,0.3114078470968056,0.6512681024768483,0.7383314593439891,0.591014211598951,0.931621758211334,0.115745867063533,0.223695833849891,29.16398447147853,37.02416959036815,77.76814493473773,35.30215012946942,15.74384677391765,15.089170335108475,0.6084637052934029,0.5943264911740205,0.6605708722151886,0.7277385164735553,Severe Stress,Moderate Risk,0,63.56253306932393,Medium,0.2626543297058646,0,Normal
ZONE-3286,FARM-001,Wheat,10.856151934478085,76.96277106102242,0.3993544590155723,0.2226089794514315,0.210835633054043,0.6813217575807449,0.8018220139282939,0.5835988095646597,0.081246455951124,31.627806605983157,65.01274973806375,52.3613274443736,34.27096598812519,9.199294066669651,23.286154889651144,0.7491802701162894,0.6447302765409383,0.4358872265521618,0.597454974947924,Moderate Stress,Moderate Risk,0,58.54310656628884,Medium,0.2422577525059309,0,Normal
ZONE-3287,FARM-001,Cotton,11.031991212034312,76.9320656918913,0.669402872003664,0.4169473115892517,0.5285651413582086,0.661962894064869,0.4864239554971681,-0.0415188148057814,-0.1528568406872699,34.00708882373726,36.62420683668028,64.48379943980659,23.404439281121974,2.139390100427692,9.173957581815248,0.3475411526667046,0.5450420576336924,0.7535864393340057,0.8669208017519209,Severe Stress,Moderate Risk,0,63.613709326482194,Medium,0.09240922915587055,0,Normal
ZONE-3288,FARM-002,Maize,10.942311791992386,76.91703396403018,0.6646205822737268,0.681339901511446,0.5652597971316851,0.585802334789851,0.4425198951899568,-0.1217922737326612,-0.1393359941919309,28.09738672538619,47.12951201991907,53.01387884548512,25.42645187579864,5.955267482777817,19.23135389231321,0.3725249370960438,0.585043364091755,0.7690280997317723,0.9997855210032478,Severe Stress,Moderate Risk,0,68.11982656209129,High,0.2791294752375362,0,Normal
ZONE-3289,FARM-005,Maize,10.905343107167043,77.00177015852839,0.2085244229328469,0.6019768477304178,0.2115454273358594,0.4175307019081911,0.5909068724568134,0.4727520532583868,0.1719253655660625,37.84496468620183,65.21808545003252,40.04355427646178,28.30441016650744,18.56567307572736,19.12292454149977,0.6299372948502964,0.6607771711549925,0.5329723892418357,0.5753304030742364,Moderate Stress,High Risk,0,60.653473373846246,Medium,0.11640661853626738,0,Normal
ZONE-3290,FARM-002,Maize,10.90832989218794,77.00715198960333,0.2110879250436709,0.1539277529577435,0.172612983366572,0.4644559294371671,0.9460244014751282,0.6913864467631355,0.3414213726079479,32.41919923207436,28.31838994524233,81.11501508100156,30.226636207992694,3.04145998152185,23.28388465132952,0.4555919561270315,0.5191846441436849,0.5468046869850534,0.5873653336102023,Moderate Stress,Moderate Risk,1,53.13384916144077,Medium,0.5228773021938591,0,Normal
ZONE-3291,FARM-002,Cotton,11.055664262016894,76.81377601682738,0.1980288738787303,0.4119710174526567,0.1991751746991256,0.4209926589432913,0.5682342135311509,0.4809148331743481,0.1488449311679334,34.76104217911461,67.3183304954679,84.72102552248745,30.938625273513463,2.623990231563594,21.60614366039557,0.5269732061474895,0.5692787825176696,0.5508795929772735,0.7583307872378083,Moderate Stress,Moderate Risk,0,58.78862687265536,Medium,0.02753254060295065,0,Normal
ZONE-3292,FARM-001,Cotton,10.966132186288332,76.90162334827309,0.5733531594484619,0.1772528860269302,0.260431866299214,0.8422486675374383,0.4293944668719747,0.2449346270406925,-0.3246617426165415,27.562872179570657,69.06666180252782,48.91874008164324,39.847017991452205,28.32064707092553,18.971876406040664,0.9820816324818172,0.6563051875663426,0.5689279891504955,0.8906914157060325,Moderate Stress,High Risk,0,69.78276067540894,High,0.22798930981068127,0,Normal
ZONE-3293,FARM-002,Wheat,11.01536035533938,76.9235293650679,0.1036132242210438,0.587774909532005,0.2093508766953907,0.7786330693573102,0.9138228705591064,0.6272149508219768,0.0798778379605171,38.28271758024529,79.27504168599697,49.37828707517173,22.35866368559681,3.225701373642446,16.2763702745022,0.0437749323448366,0.303303026555628,0.4365114358356801,0.7903403103141773,Moderate Stress,Low Risk,0,39.03683324823468,Medium,0.5533566771291863,1,Anomalous
ZONE-3294,FARM-001,Rice,11.069111554875205,76.82906764834925,0.1763063189151264,0.7798165196396589,0.538099627521453,0.6055431609958545,0.5508466854374148,0.0117058536848083,-0.0472992982667958,34.48548901131875,43.86309912617989,60.7974636925184,25.463756541114577,11.28179184928672,6.788518983955786,0.6479003730188805,0.7484322630717393,0.6741958273608033,0.8231300697388289,Severe Stress,High Risk,0,72.73128143532361,High,0.03820215281292672,0,Normal
ZONE-3295,FARM-005,Tomato,11.070522502812192,76.87077026000948,0.4227757789864593,0.5759198204954935,0.3735415824219437,0.8385704296819405,0.74908427669796,0.3345213872492124,-0.0563637019187382,39.24697498898314,39.09220636292835,83.68815914620285,23.15994367806572,4.002326714504619,17.09556814403102,0.92288546535864,0.8536797326453525,0.6664737745290665,0.9109235069482854,Severe Stress,High Risk,0,81.30250846272354,High,0.026109566298794462,0,Normal
ZONE-3296,FARM-004,Tomato,10.89855271630136,76.81549253916683,0.2485372401320593,0.2958420802264112,0.449564536434986,0.8204860852035845,0.8122994360994813,0.2874593617857058,-0.0050139127174872,25.19903157876589,60.63034258738872,39.63608432280528,36.17683596656844,28.178072767267498,7.634643187644046,0.2362114065218904,0.3551006677394416,0.4507512063800456,0.7433982086128256,Moderate Stress,Moderate Risk,0,43.01515343408753,Medium,0.34462700884852315,0,Normal
ZONE-3297,FARM-001,Rice,11.085735378943916,77.0988726295851,0.1554138749435572,0.3809014708432511,0.1307689127259528,0.8493860798262844,0.848051336338697,0.7328022601656542,-0.0007863280781655,29.61326533861997,18.779822622600896,83.5226811977788,41.35275562440081,14.434841985103295,11.560470528548542,0.2120275943140346,0.2672675276879441,0.3735856505649342,0.691997433135591,Moderate Stress,Low Risk,1,35.734845703079735,Medium,0.7661400360592727,1,Anomalous
ZONE-3298,FARM-005,Wheat,10.807462764604384,77.02096716089095,0.3159268074003006,0.784822861178004,0.6598118260154702,0.355241700358873,0.8338322516298136,0.1165072132723021,0.4024898098059458,24.260323681145195,17.583848249440596,90.3633776573344,39.66713767452963,3.333577263413104,18.032767284024985,0.362998060930307,0.461433019759578,0.557205988130926,0.6079367740067714,Moderate Stress,Moderate Risk,1,50.22969775251344,Medium,0.21531863583061428,0,Normal
ZONE-3299,FARM-004,Rice,10.91305066830485,76.82623504695083,0.2645245630361468,0.2956340678210275,0.2108715095840249,0.7022521264347263,0.8435604609499869,0.6000276632525442,0.0914135673722038,26.31054621808785,36.77440612527094,68.69025006739443,35.912616913722,23.064493272769223,17.197461943766942,0.0740785322522162,0.1841438741553458,0.3664622666157304,0.7558862964221112,Moderate Stress,Low Risk,0,31.35942210431631,Low,0.4053574411926278,0,Normal
ZONE-3300,FARM-003,Rice,11.068739657252651,76.80607481393703,0.4066625839085707,0.5149938974853877,0.3340990154458073,0.6264571499464513,0.7339747279256225,0.3743892597044174,0.0790318873705442,29.8909500896974,62.41848073147919,38.623488890563685,20.4735016917064,23.42359763120817,10.628778229275992,0.5602847931819782,0.428028082087915,0.4807135259850849,0.6799166788946689,Moderate Stress,Moderate Risk,0,49.48426758874854,Medium,0.06993904203075874,0,Normal
ZONE-3301,FARM-001,Tomato,10.882391063945096,77.01578634004568,0.6875401562981175,0.4102949756431341,0.1467360658880485,0.7136814464842249,0.5624901950270988,0.5862072033195457,-0.1184724123830737,39.891638153187486,22.56953883907673,51.17316559137646,27.63467913994387,27.03598390025175,5.384216463425357,0.6454588782729672,0.5903358517361204,0.6843097626183281,0.9375174580923176,Severe Stress,Moderate Risk,1,67.6117568607897,High,0.47780483120464623,0,Normal
ZONE-3302,FARM-001,Wheat,10.881924435096396,76.93175764970479,0.174582782088951,0.6494049436533441,0.1889155375214142,0.384365554742801,0.733736455141494,0.5904938497491335,0.3124675430708723,33.14081338143808,56.310545133808326,41.6831884463223,38.99959710006041,21.1696616072602,12.619418898090617,0.8198868095077821,0.6441043700701921,0.4891070773672456,0.6224203768819255,Moderate Stress,Moderate Risk,0,61.19308272248272,Medium,0.22684383273327913,0,Normal
ZONE-3303,FARM-003,Cotton,10.890786685524567,77.03603901271937,0.3236360229004565,0.7138030267869266,0.53276961648418,0.6863663500068085,0.8438773171389435,0.2259892983937995,0.1029318843671765,28.607566614285165,32.51784224447677,50.55701424496536,34.3675455871406,1.6414882152317478,7.4793500913341,0.0661760983149155,0.4233990038256008,0.586925092763815,0.7003324135734237,Moderate Stress,Moderate Risk,1,47.82745514181699,Medium,0.07005492735117136,0,Normal
ZONE-3304,FARM-003,Tomato,10.983694015454075,77.0770428113455,0.6591910107234847,0.3715442283276929,0.5501815514661978,0.4868799606780709,0.5279176020058737,-0.0206510957155715,0.040439199302043,36.937983257591846,57.35885372455752,83.70692056952626,24.61122906749768,16.509346413089443,7.1304274886399925,0.4361849792744925,0.5748907191444887,0.8001774144573077,0.7309307529013053,Severe Stress,Moderate Risk,0,65.20121588148572,High,0.04118748968522533,0,Normal
ZONE-3305,FARM-001,Cotton,10.931499832684306,76.9797901167049,0.6261238260962935,0.5792576364045987,0.5400275650064789,0.7838642574144101,0.492730193689826,-0.0457971146876142,-0.228055069029705,22.39365412388603,44.70344805280615,38.34006735367587,30.26271696270899,11.521195762011327,8.843046050717554,0.784206836470232,0.6777823276804518,0.6191065728958902,0.8620401461082114,Moderate Stress,High Risk,0,69.84607248882253,High,0.37127521447406164,0,Normal
ZONE-3306,FARM-003,Wheat,11.018020450906002,76.85613252687517,0.3365626208705683,0.5068810033865228,0.4588889120999143,0.7567560076132411,0.5234096911183562,0.0656834012831267,-0.1822780710715932,29.40184422485336,22.48485889415557,52.02941809111948,21.934198896191266,22.457431508800983,17.949706203654998,0.7683018637913037,0.658707309539445,0.683897336130945,0.9625656594709182,Severe Stress,High Risk,1,72.2802525431802,High,0.09004927745884736,0,Normal
ZONE-3307,FARM-002,Rice,11.0684731927694,77.03465821081393,0.5193719587118419,0.3309889185360317,0.7191390816077393,0.347950327601242,0.6583342074190894,-0.044142293379289,0.3084451371067122,34.01663393186757,31.07338295959324,66.01704575752949,31.45763380459695,17.72787025517449,12.934859967228174,0.0736405592729355,0.569862240144902,0.7273732580257175,0.5830196317665113,Severe Stress,Moderate Risk,1,56.94669861651916,Medium,0.08359659650762927,0,Normal
ZONE-3308,FARM-004,Maize,11.002259812482858,77.0867435229523,0.1527142081488073,0.3267615218284511,0.4296651544995746,0.3286986934823121,0.3340885186290639,-0.1251404924031317,0.0081320473844608,33.66474607724404,29.281394003049904,87.44245858915728,39.82262584907359,21.756015623766736,9.95610344377944,0.0113955896429601,0.4047837617274125,0.8763587717176282,0.8732769806204899,Severe Stress,Moderate Risk,1,57.71914303499936,Medium,0.39760745724010255,0,Normal
ZONE-3309,FARM-004,Maize,10.861340016059271,76.97406938611799,0.5275246333261691,0.5001105708959976,0.3921178190426903,0.7024122048994061,0.8063310323609458,0.3456241517599798,0.0688776963617374,34.15115764884988,25.69799852608305,49.99892995501845,20.85181461941327,5.413317536192693,22.614275540684236,0.7833277438612216,0.6485244701198838,0.6558269948630733,0.7646772765987868,Severe Stress,Moderate Risk,1,68.161847588881,High,0.0044732458455644985,0,Normal
ZONE-3310,FARM-004,Wheat,11.07980457070815,77.00459923418421,0.6837146376908448,0.2501018677959948,0.2609046177161432,0.5853324263097124,0.3902537729926312,0.1986443828072476,-0.1999602428738146,26.23001529628932,45.4424541463105,81.699629392213,33.50561355174449,13.112129818033598,17.962736183162235,0.1379776353545331,0.3476003259637665,0.5484212656413382,0.896835092149623,Moderate Stress,Low Risk,0,46.92695537339931,Medium,0.2836641057990224,0,Normal
ZONE-3311,FARM-002,Maize,10.879347862004243,76.901242408511,0.4224928917005149,0.6770264327136065,0.1642521940232982,0.5900441374774342,0.3863451269096641,0.4033665277257658,-0.2086245817860918,28.741583059869576,77.05326005560472,70.01414448433343,25.12825935597533,12.963129809475475,12.871667855950635,0.5777895645243009,0.4881613479375999,0.4345596420545818,0.9224805466708684,Moderate Stress,Moderate Risk,0,54.61915376413549,Medium,0.20724668780057226,0,Normal
ZONE-3312,FARM-003,Cotton,10.844968288598448,76.9144583083981,0.3990941362206486,0.1948531454802613,0.4563007044780162,0.7267607264215481,0.4284784405814682,-0.0314453981047206,-0.2581993721824088,40.631309042292536,57.77577201891417,75.58216504278165,41.78847158793483,29.42923834747109,11.11092070790108,0.0942461698902562,0.6583242443456853,0.844673311795557,1.0,Severe Stress,High Risk,0,70.9072520483251,High,0.15173810882486044,0,Normal
ZONE-3313,FARM-005,Maize,10.826990183658287,77.02039634935592,0.2123911718211462,0.2114734160354056,0.3046786213503383,0.798479555115253,0.6750028327321238,0.3780043317491266,-0.0837991954313902,41.47951062573395,69.34013204737703,86.70611885448145,21.43223785547777,0.573304884098178,20.65352394922335,0.295511134104479,0.6412042777954948,0.580529861977383,0.8181827284715876,Moderate Stress,Moderate Risk,0,61.49794062823736,Medium,0.17704737012237706,0,Normal
ZONE-3314,FARM-003,Wheat,10.969015122199847,77.07833132952204,0.4802729193443751,0.3724471008027239,0.4406164990738349,0.3672747304261017,0.4856194442725713,0.0485868605457962,0.1387564584220806,28.240767026637894,78.77021228704578,36.58493922230296,33.58041042784558,24.48128826242864,5.150187854259283,0.1580372820323974,0.4824607740016516,0.5636657073804551,0.7657926324886682,Moderate Stress,Moderate Risk,0,51.68796835914197,Medium,0.04963050741362146,0,Normal
ZONE-3315,FARM-001,Wheat,10.834128738744196,76.9886965161673,0.4542623684673489,0.2267596428281366,0.2339774008693118,0.588877682753385,0.5392587138412589,0.394809440938717,-0.0439830902352002,34.89007406817508,50.140473107581904,66.78400877620935,25.64015513070111,2.913349289620003,16.93969421049168,0.7363943686562127,0.5971268485117881,0.5123729683219994,0.8160371582093802,Moderate Stress,Moderate Risk,0,61.84639829239328,Medium,0.1297109006393332,0,Normal
ZONE-3316,FARM-004,Cotton,10.84163276523379,77.0369543725456,0.4911598356854503,0.4592050138160701,0.6448122369351423,0.7802682966444541,0.905571922135783,0.1681902614166546,0.0743270624157536,26.82593558273812,30.474554919614384,79.83285242183342,39.41418737605452,2.411341672022965,1.5043671735536632,0.6727244176315794,0.5299480790037947,0.5440867346070455,0.8051719060613899,Moderate Stress,Moderate Risk,1,58.97508836061876,Medium,0.16049624172571733,0,Normal
ZONE-3317,FARM-003,Maize,10.890009144178649,76.8514905052246,0.1156499720108331,0.4097893287872157,0.7498031862783949,0.8109559198365017,0.8506814169850403,0.0630297645295601,0.0239074269461833,29.37057333947429,75.30771545783313,88.0761833719458,22.68245558545943,9.84529479452079,1.1670571135142025,0.1353054805936614,0.3787436952594687,0.5952492914687695,0.8114907495400719,Moderate Stress,Moderate Risk,0,48.42636107977687,Medium,0.4022689207679091,0,Normal
ZONE-3318,FARM-005,Maize,10.88449590290534,76.86358772707739,0.4292340930094441,0.6191763673257161,0.3095622815784222,0.4011865718369616,0.8539238465181085,0.4678707239591587,0.3607148083111995,37.84669393631928,60.43395928966427,42.96165129726672,29.44355748169005,21.023006817213997,23.36280863579539,0.0593303461371768,0.4839718214428941,0.5471881842865195,0.6344027217662793,Moderate Stress,Moderate Risk,0,48.30372178139178,Medium,0.05938345238309705,0,Normal
ZONE-3319,FARM-001,Rice,10.981271853099642,76.95961040605002,0.4569609060984237,0.7694527008863182,0.6475129447192143,0.2729076996182588,0.675467191661892,0.0211297396266313,0.4244725068877957,32.02357460012831,77.33118193555609,55.48709826320625,24.07795398918021,20.35338971271153,13.335725877788114,0.4663352509721924,0.5628513714716544,0.6701071748386157,0.5055959281877499,Severe Stress,Moderate Risk,0,57.67881839392109,Medium,0.1766466401313886,0,Normal
ZONE-3320,FARM-002,Tomato,11.045023583841804,76.85296625767285,0.2245180812476813,0.6398130800804319,0.6674409886550648,0.3629762777144459,0.8632029957388123,0.1278951089767348,0.4079552810090407,38.9917991968308,57.31707750760905,39.713347501709606,37.58776189250701,18.83641932373936,8.562818213527178,0.1955479491609256,0.6509976532591583,0.7946149478206128,0.5351710277379651,Severe Stress,High Risk,0,63.11638773895925,Medium,0.056326092678987305,0,Normal
