actual_irrigation_demand,predicted_irrigation_demand,irrigation_recommendation
18.051650145873467,20.461678,MEDIUM
16.72029647431629,19.450253,MEDIUM
18.26052834941733,17.62902,MEDIUM
6.612860936050588,17.194532,MEDIUM
7.373103570783632,5.25109,LOW
8.57359301785352,5.7614474,LOW
7.61884564197598,6.455726,LOW
7.964937522714239,7.353026,LOW
8.50425686903715,8.211315,LOW
6.98187206358484,8.788004,LOW
3.5704916517173846,8.274773,LOW
6.061932872239533,6.790716,LOW
4.440315417488506,6.619616,LOW
8.347830581242189,6.0800314,LOW
9.436762495803915,6.976617,LOW
9.613898426083184,7.479136,LOW
7.947378835439697,7.8923016,LOW
10.73308778564,8.074797,LOW
8.51871903996406,9.363737,LOW
8.393639042079231,9.459954,LOW
8.244495261064285,9.694965,LOW
10.550986297624737,9.529926,LOW
9.262284654440021,9.95944,LOW
10.05847080762052,9.956678,LOW
9.185641259575343,10.177994,MEDIUM
10.895697189057818,9.924725,LOW
10.077652756034286,10.371216,MEDIUM
8.731837309571555,10.410273,MEDIUM
8.471657676057676,10.282404,MEDIUM
9.10340423551338,9.887743,LOW
9.190389724237948,9.87505,LOW
6.891431953536905,9.808575,LOW
7.500516958338183,9.239973,LOW
18.232335844706824,8.757313,LOW
14.222251978670528,18.410223,MEDIUM
15.966473872801389,16.110329,MEDIUM
15.145476376448658,16.028809,MEDIUM
15.116809270426167,15.705946,MEDIUM
15.806086693206964,15.729605,MEDIUM
15.665656851107132,15.965755,MEDIUM
12.991421585481199,15.971914,MEDIUM
13.282510424904673,15.106358,MEDIUM
17.1425160679524,14.536854,MEDIUM
15.528607871966456,15.864649,MEDIUM
15.76713957312326,15.863218,MEDIUM
17.585057617919965,16.08109,MEDIUM
15.654466453490263,16.715057,MEDIUM
16.649449624589735,16.563862,MEDIUM
18.871952795627116,16.576023,MEDIUM
17.72687043117815,17.594229,MEDIUM
17.9702242742959,17.982124,MEDIUM
18.637024319835536,18.229998,MEDIUM
14.936259103594246,18.41593,MEDIUM
18.11218681194591,17.341364,MEDIUM
20.047732644625405,17.214235,MEDIUM
17.13235324300772,18.283493,MEDIUM
17.515439809604846,18.19612,MEDIUM
15.609348595597504,17.979443,MEDIUM
16.842321127088333,17.168798,MEDIUM
16.801074630633025,16.899086,MEDIUM
15.48016109331324,16.550709,MEDIUM
15.43276871822095,16.240923,MEDIUM
12.92989632700365,16.051018,MEDIUM
25.494576109734684,15.159321,MEDIUM
28.987608067884324,25.18009,HIGH
26.717832214153972,27.014221,HIGH
26.595171999285448,26.548035,HIGH
24.465876728096354,26.403004,HIGH
22.633981208875564,25.821177,HIGH
23.36600255590021,24.939041,MEDIUM
28.5105400912239,23.13384,MEDIUM
24.683133489034812,25.575134,HIGH
24.58563929974884,25.08347,HIGH
25.678607876325675,24.775303,MEDIUM
26.460336379972023,24.822187,MEDIUM
25.564494262451966,25.211214,HIGH
28.09526939008955,25.205612,HIGH
29.21333494730623,26.201687,HIGH
25.850384343012124,27.508682,HIGH
26.430821317894026,26.997463,HIGH
27.018248290448057,26.708927,HIGH
25.57872404108898,26.5072,HIGH
28.952593792563405,25.87434,HIGH
28.31796783288024,26.774384,HIGH
26.474315946662657,26.875002,HIGH
29.216630632848812,26.649487,HIGH
29.885015959196313,27.68856,HIGH
26.726456177432045,28.168205,HIGH
26.61114530353698,27.5053,HIGH
24.882104807415637,26.85043,HIGH
26.892585470922544,25.451159,HIGH
26.153610322839363,25.295212,HIGH
25.20121855346352,24.715292,MEDIUM
7.974268621950582,24.53683,MEDIUM
8.937140773143831,6.140887,LOW
8.066588464610295,7.73217,LOW
6.504332615962417,6.7319093,LOW
7.281480468753877,6.388743,LOW
9.081207033390466,7.1148286,LOW
6.806710934108477,8.387085,LOW
4.23137192412177,8.440008,LOW
7.711235584048344,7.140316,LOW
6.007431876024947,7.4079556,LOW
7.513868459803204,7.310715,LOW
8.38896415015443,7.559645,LOW
7.299204429805938,7.7256875,LOW
7.208494716752812,7.6472936,LOW
10.102740232085655,7.8385334,LOW
8.867911950560346,8.82007,LOW
8.805620255565294,8.999662,LOW
11.241698887201098,9.280052,LOW
9.41154662426879,9.98694,LOW
9.340245320955294,10.083586,MEDIUM
10.023022832155284,10.223246,MEDIUM
10.157229408039125,10.321163,MEDIUM
8.751734450414414,10.392376,MEDIUM
8.708144417870924,10.245304,MEDIUM
9.42951336201719,10.045361,MEDIUM
6.182183572590835,9.972731,LOW
7.333861080841761,9.288658,LOW
6.171078303651122,8.748102,LOW
5.433670080879109,8.281891,LOW
9.366265609028176,7.659931,LOW
36.42938600803505,8.244212,LOW
33.016980433664244,36.607952,HIGH
37.37032661458238,32.181698,HIGH
37.71415672505262,34.55079,HIGH
36.37326029276106,35.28099,HIGH
35.51484105001961,35.0246,HIGH
35.14905323940476,34.947796,HIGH
34.37623532291396,34.499493,HIGH
39.44717691811145,33.459946,HIGH
34.54520945952146,34.787674,HIGH
35.37379546870415,33.736515,HIGH
37.716611223428515,34.359653,HIGH
37.41398135436876,35.785027,HIGH
36.6210323813216,36.654514,HIGH
37.77839334290939,36.357292,HIGH
37.48548285822761,36.845005,HIGH
37.04067934665679,36.931538,HIGH
38.13585227017255,36.557938,HIGH
35.71775408020047,36.10056,HIGH
36.46612359952019,35.47132,HIGH
37.70234033134345,35.836292,HIGH
39.090862082068696,36.37611,HIGH
39.03239434708301,36.756695,HIGH
37.44334499303651,37.493397,HIGH
38.94879496757348,37.50362,HIGH
36.97320580532287,37.375507,HIGH
36.73551280254947,36.51578,HIGH
35.906090129885264,35.484303,HIGH
34.4583544619462,34.278465,HIGH
35.130878760087526,32.642788,HIGH
15.538589107703809,32.504612,HIGH
17.03298527427212,14.478624,MEDIUM
17.47150432718558,15.499386,MEDIUM
14.29227138629502,16.698278,MEDIUM
14.057550259299607,15.354885,MEDIUM
14.374054024357683,14.360617,MEDIUM
15.005972803757441,14.117455,MEDIUM
18.4172657900634,15.099886,MEDIUM
17.232521224092842,16.459644,MEDIUM
15.743507779971873,16.763622,MEDIUM
16.647319059170094,16.601517,MEDIUM
16.691952580962905,16.701227,MEDIUM
15.108503879558208,16.669992,MEDIUM
16.984819883310166,16.265001,MEDIUM
17.54640824779272,16.5246,MEDIUM
17.174828990630214,16.857517,MEDIUM
16.70075646589648,17.132544,MEDIUM
19.891325632714725,17.061316,MEDIUM
17.171471363392946,18.45299,MEDIUM
19.663853279938493,18.051182,MEDIUM
18.413287919870864,18.665802,MEDIUM
17.12875708906658,18.62081,MEDIUM
17.373282216355072,18.15189,MEDIUM
17.583928014688787,17.719532,MEDIUM
18.11781409907711,17.606472,MEDIUM
15.310465566338003,17.627098,MEDIUM
14.008609722432166,16.658636,MEDIUM
17.294205724126872,15.758724,MEDIUM
18.68781050175039,16.268032,MEDIUM
16.94321190539674,16.985598,MEDIUM
15.137120268230085,17.034029,MEDIUM
12.411738868088634,16.943998,MEDIUM
12.48072671302725,15.600637,MEDIUM
12.480549551868627,14.479828,MEDIUM
11.321992181615805,13.6006565,MEDIUM
12.830067917342369,12.917725,MEDIUM
10.189038133456883,13.123777,MEDIUM
10.60109892907612,12.294121,MEDIUM
10.6178453744543,11.955475,MEDIUM
13.110142372747335,11.688776,MEDIUM
11.453689518578791,12.53442,MEDIUM
11.718876910175185,12.335062,MEDIUM
10.03443097121728,12.443741,MEDIUM
14.517330898377514,11.835424,MEDIUM
16.947915176426193,13.415394,MEDIUM
13.245491372963345,14.869789,MEDIUM
13.740075175547002,14.937468,MEDIUM
14.326985375951276,14.971386,MEDIUM
15.051281560124478,15.170145,MEDIUM
13.320468925869678,15.500607,MEDIUM
14.544738441391006,15.016397,MEDIUM
16.71804920378596,15.174503,MEDIUM
16.049553511177017,15.981918,MEDIUM
14.038336044800502,16.165863,MEDIUM
16.089153231948238,15.786539,MEDIUM
12.92407997464056,16.128302,MEDIUM
13.473031908798257,15.407845,MEDIUM
10.626781217654099,14.764889,MEDIUM
13.194670192516964,13.344309,MEDIUM
13.947821601502032,13.471598,MEDIUM
8.554608957091961,13.687416,MEDIUM
11.153411436531208,8.918182,LOW
10.594746857560338,9.702488,LOW
8.85285632962659,9.828255,LOW
7.670734063510004,9.629292,LOW
6.889485887940408,9.421692,LOW
6.568898388921988,8.85074,LOW
5.9014286820138695,8.423002,LOW
7.630052122761551,7.7894654,LOW
8.204351740611752,7.9013257,LOW
6.519668106442589,7.876306,LOW
9.200384618114402,7.632299,LOW
9.25908360561432,7.8315463,LOW
11.207370233783124,8.315778,LOW
9.713904829897668,9.380184,LOW
6.432027425049556,9.639603,LOW
11.421972347727545,9.157736,LOW
12.303547438594865,10.113739,MEDIUM
11.562294784164063,10.6267605,MEDIUM
7.738329702850589,10.855736,MEDIUM
10.451815854253683,10.358217,MEDIUM
10.917302707972244,10.382126,MEDIUM
9.123401867746956,10.538412,MEDIUM
11.852028296795975,10.4501705,MEDIUM
12.487768613331822,10.782497,MEDIUM
9.768712082014114,11.020975,MEDIUM
7.860213962298035,10.794369,MEDIUM
9.345538871020908,10.224258,MEDIUM
7.013487524826662,10.093319,MEDIUM
6.449180414771586,9.405598,LOW
30.77682062944339,8.3728075,LOW
26.679682855600724,30.91799,HIGH
27.8712372099578,27.758492,HIGH
26.894847824286188,27.476612,HIGH
28.10794951299623,27.143295,HIGH
29.52168965419171,27.52805,HIGH
27.487481170477082,28.679543,HIGH
28.516563555836143,26.502047,HIGH
29.552092572199264,27.132969,HIGH
28.109543916136904,27.27161,HIGH
29.63568274724581,27.168278,HIGH
29.40490551601976,27.57883,HIGH
28.28602852961331,27.790863,HIGH
27.65100458378337,28.21509,HIGH
31.42367541397899,27.78532,HIGH
30.104135556850103,29.336521,HIGH
29.535781705258998,29.493275,HIGH
29.225802523232645,29.43693,HIGH
30.604812175165694,29.188688,HIGH
30.223482440596367,29.379263,HIGH
31.80001926830136,29.128922,HIGH
28.89696458580631,29.930676,HIGH
31.98219869340584,29.467514,HIGH
30.01250775455548,30.069305,HIGH
29.479407383603583,29.10081,HIGH
29.434488074000797,28.436672,HIGH
31.957583148570198,27.586563,HIGH
30.759411446636665,28.548246,HIGH
27.371655267214972,29.325367,HIGH
28.505191727513107,27.554056,HIGH
28.005004315950455,26.964485,HIGH
27.049509442506288,25.428032,HIGH
26.185315038027767,24.217682,MEDIUM
24.849409514518324,23.55394,MEDIUM
26.761446598038912,23.185894,MEDIUM
25.903356452245074,23.851418,MEDIUM
23.427908034093388,24.11909,MEDIUM
27.04475034408819,23.990986,MEDIUM
25.229756340172287,25.098618,HIGH
25.06307870800431,25.073792,HIGH
26.257435510031,24.73742,MEDIUM
27.666327379577943,24.82814,MEDIUM
26.238958054666604,25.789717,HIGH
25.405569098426067,25.84547,HIGH
25.520548789692917,25.729591,HIGH
25.90562998480046,25.436768,HIGH
28.31899445176885,25.218746,HIGH
28.71748213318798,26.075207,HIGH
26.871922945672388,26.895626,HIGH
28.00926037768459,26.953182,HIGH
27.828664120673192,27.039381,HIGH
27.69152294170412,27.044403,HIGH
28.4464144260378,26.818455,HIGH
26.409052602091258,27.056591,HIGH
29.123300767776946,26.63492,HIGH
27.729707362597708,27.275595,HIGH
28.018117823988398,27.019176,HIGH
25.40090664207073,26.847826,HIGH
22.96321720585034,25.887978,HIGH
25.232438640286453,23.747772,MEDIUM
24.555046233038276,23.675426,MEDIUM
23.750529885676993,23.425522,MEDIUM
22.43608451818957,23.135849,MEDIUM
22.207093577552484,22.440008,MEDIUM
22.09759070823908,21.991741,MEDIUM
23.602648081802304,21.514801,MEDIUM
19.664429557592232,22.051868,MEDIUM
20.4910001222318,21.065876,MEDIUM
26.11867036383482,20.155794,MEDIUM
20.174227380665105,22.73191,MEDIUM
21.929373937956473,21.96382,MEDIUM
21.279307736944332,21.715372,MEDIUM
21.72889337084112,21.45988,MEDIUM
18.685679543935887,21.540157,MEDIUM
22.538163271081267,19.968826,MEDIUM
24.25599972348026,20.705093,MEDIUM
24.672368261503763,21.953583,MEDIUM
26.85337200516753,23.442183,MEDIUM
25.48603552037288,24.95872,MEDIUM
24.424219765888324,25.191154,HIGH
23.232227554230697,24.799885,MEDIUM
25.46052769936029,24.086918,MEDIUM
27.458490914752012,24.081106,MEDIUM
25.507164069107347,24.896187,MEDIUM
23.155933503228624,24.986624,MEDIUM
21.333389779094116,24.327923,MEDIUM
23.3809670594124,22.049614,MEDIUM
21.089061562980845,21.950512,MEDIUM
20.648484083020747,21.103725,MEDIUM
19.40196675226756,20.491756,MEDIUM
11.04777986289379,19.754452,MEDIUM
7.628976324059707,9.193804,LOW
9.657625553627131,7.9486003,LOW
10.605402460334002,8.412038,LOW
10.490120911945976,8.944034,LOW
10.32155780092882,9.645191,LOW
11.041384797664746,10.65575,MEDIUM
10.25580712464634,10.517769,MEDIUM
9.30780457529676,10.57494,MEDIUM
9.556849225727678,10.485239,MEDIUM
7.696552324007716,10.369646,MEDIUM
9.062403116579894,9.971325,LOW
10.708484978687098,9.840969,LOW
11.241638624870319,10.13319,MEDIUM
13.512472011368027,10.381161,MEDIUM
11.74028183022716,11.172688,MEDIUM
13.055618068262183,11.406616,MEDIUM
9.239486888953651,11.999834,MEDIUM
13.817443106847573,11.433388,MEDIUM
12.471561889891024,12.609156,MEDIUM
10.75668851002612,12.619274,MEDIUM
9.835862580295814,12.192535,MEDIUM
14.511356459620382,11.250357,MEDIUM
13.791165574699669,12.845364,MEDIUM
13.949615842575632,13.019007,MEDIUM
11.185486379043796,13.511412,MEDIUM
12.252706689338144,12.78418,MEDIUM
6.463005215251124,12.735361,MEDIUM
8.88169292093831,9.01626,LOW
9.07069632121403,8.419858,LOW
9.896597829485978,9.435345,LOW
10.678200890434784,9.563217,LOW
9.245202515801443,9.993002,LOW
10.034022120757085,9.646368,LOW
10.828533912691832,9.650486,LOW
10.104676415933342,10.2069435,MEDIUM
8.892132967056023,10.356293,MEDIUM
9.948535277018781,10.217253,MEDIUM
11.029445353901137,10.184416,MEDIUM
7.975754628688306,10.390244,MEDIUM
9.701939151840257,10.19665,MEDIUM
11.389476772220629,10.100174,MEDIUM
9.83284619289911,10.391537,MEDIUM
10.493344568792248,10.458914,MEDIUM
13.168816463192861,10.512423,MEDIUM
11.108640541193099,11.248785,MEDIUM
10.035381249878979,11.200245,MEDIUM
15.15105461329848,11.034481,MEDIUM
12.236696626641402,12.831577,MEDIUM
11.645318754785022,12.666254,MEDIUM
13.801932347593583,12.540274,MEDIUM
9.75811636039541,12.867994,MEDIUM
11.50609768469096,12.083923,MEDIUM
13.43105376428463,11.849478,MEDIUM
10.135238177413731,12.418648,MEDIUM
10.94757821023363,11.717146,MEDIUM
11.78020901623567,11.394716,MEDIUM
10.084739103177801,11.429594,MEDIUM
8.772758329235916,10.974323,MEDIUM
8.970223827668457,10.607321,MEDIUM
10.942509166381438,10.252466,MEDIUM
9.841789578138773,10.564323,MEDIUM
12.056472863879877,10.550728,MEDIUM
11.00444139880808,10.857773,MEDIUM
10.031067957837667,10.867388,MEDIUM
9.08861486812247,10.815895,MEDIUM
9.947626804077956,10.585884,MEDIUM
10.113667034496796,10.53553,MEDIUM
11.37368321353994,10.455633,MEDIUM
9.823233664363066,10.693022,MEDIUM
9.271234316180987,10.560928,MEDIUM
12.042897147185467,10.399992,MEDIUM
8.90604056515007,10.784311,MEDIUM
10.394388926114605,10.690636,MEDIUM
12.76461314998234,10.644232,MEDIUM
10.978009896206292,11.153572,MEDIUM
13.118616962302106,11.195152,MEDIUM
13.749141658667119,11.840658,MEDIUM
14.030811150534381,12.492594,MEDIUM
12.282080530986415,13.247883,MEDIUM
12.58769839460409,13.269482,MEDIUM
12.119170918148795,13.352026,MEDIUM
9.349391870389649,13.06377,MEDIUM
12.108170365211887,11.918646,MEDIUM
12.25627023475227,11.821608,MEDIUM
10.888335444293542,12.100763,MEDIUM
10.673056390072011,11.819691,MEDIUM
10.739991050926745,11.438837,MEDIUM
9.674515715041295,11.191706,MEDIUM
6.342317989509201,10.864672,MEDIUM
12.802130223488113,9.579975,LOW
11.939090033752576,10.813366,MEDIUM
12.714398235866017,10.761459,MEDIUM
12.071019561117424,11.171886,MEDIUM
11.816869159030126,11.367403,MEDIUM
7.7789428622001955,11.615538,MEDIUM
8.464932481909791,10.758007,MEDIUM
10.9901449027125,9.880096,LOW
9.642809012883617,10.345392,MEDIUM
8.508838769431508,10.297682,MEDIUM
9.965626848021191,10.08264,MEDIUM
9.66123526502686,10.01059,MEDIUM
11.65687592091764,9.955713,LOW
12.278463073168886,10.461569,MEDIUM
13.368648827107622,10.84939,MEDIUM
14.38635896507781,11.522221,MEDIUM
13.48921673833722,12.602247,MEDIUM
15.31712023857703,13.228001,MEDIUM
14.540550086316811,14.08296,MEDIUM
12.985064789431572,14.41943,MEDIUM
12.584527455251825,14.259535,MEDIUM
13.092589813382048,13.840706,MEDIUM
12.531906030329376,13.648201,MEDIUM
13.877498419054703,13.2371235,MEDIUM
10.734158572619917,13.345648,MEDIUM
12.565998116861472,12.581839,MEDIUM
11.39521324422829,12.464354,MEDIUM
12.245734863558283,12.140923,MEDIUM
14.23227842756639,12.275118,MEDIUM
10.453312689718715,12.937096,MEDIUM
29.774913181046443,12.226324,MEDIUM
26.91094960046186,28.734478,HIGH
24.6746345363288,26.870508,HIGH
26.781140405320656,25.998276,HIGH
25.996654997417956,26.342411,HIGH
24.389393624192376,26.111816,HIGH
26.481657493716177,25.28688,HIGH
25.88825415606393,24.74543,MEDIUM
25.318266722864358,24.92928,MEDIUM
25.72139122463964,24.806183,MEDIUM
26.314665525875945,24.7903,MEDIUM
27.477219212784455,25.206924,HIGH
27.664749734220806,25.88977,HIGH
26.7268870620942,26.386463,HIGH
27.728315988126035,26.590025,HIGH
27.729964469377933,26.96951,HIGH
27.642866461590707,26.957611,HIGH
29.80601719505695,26.85007,HIGH
30.841525022839797,27.548378,HIGH
30.44007254183247,28.71398,HIGH
29.979056475821423,29.39655,HIGH
26.867001814663695,29.687805,HIGH
28.489532121799527,28.363174,HIGH
27.776876267525253,27.70695,HIGH
26.81099420473398,26.681225,HIGH
26.34887668894365,25.852295,HIGH
29.48968942401645,25.37666,HIGH
27.878264214687665,26.732513,HIGH
24.79665630627988,26.835773,HIGH
25.332937186720613,25.6412,HIGH
0.0,24.849148,MEDIUM
0.0,0.48515987,LOW
0.0,0.019980073,LOW
0.0,0.24923944,LOW
0.0,0.33863115,LOW
0.0,0.49354482,LOW
0.0,0.6743946,LOW
0.0,0.7690959,LOW
0.0,0.7671751,LOW
0.0,0.7521932,LOW
0.0,0.67510605,LOW
0.0,0.6649294,LOW
0.0,0.68218565,LOW
0.0,0.6810844,LOW
0.0,0.7147149,LOW
0.0,0.70036566,LOW
0.0,0.7462441,LOW
0.0,0.7209227,LOW
0.0,0.69802463,LOW
0.0,0.689693,LOW
0.0,0.71064436,LOW
0.0,0.71948135,LOW
0.0,0.7158905,LOW
0.0,0.77579665,LOW
0.0,0.7579504,LOW
0.0,0.741132,LOW
0.0,0.72395325,LOW
0.0,0.79051995,LOW
0.0,0.7139026,LOW
0.0,0.79457235,LOW
5.267826277273711,0.7648821,LOW
9.324989180113889,5.042507,LOW
7.42634208823862,5.295057,LOW
7.414412866706858,6.0134597,LOW
8.518943854746931,6.6731796,LOW
7.170826987615097,6.5010567,LOW
7.356997936622914,7.286826,LOW
8.680197911742294,8.417858,LOW
9.591963845633085,8.681834,LOW
7.849636613103607,9.065149,LOW
9.40526893784246,9.057185,LOW
7.3874603636343785,9.355591,LOW
8.546060242010185,9.09016,LOW
8.1879715326749,9.341933,LOW
6.493868249146946,9.382954,LOW
10.571550661830855,8.942381,LOW
9.351281386216662,9.919167,LOW
10.831492131513157,9.92169,LOW
8.164261867754783,10.333466,MEDIUM
10.843918886746716,9.92782,LOW
8.693650547712968,10.416929,MEDIUM
11.00097576663316,10.273291,MEDIUM
9.08728025324137,10.651539,MEDIUM
8.929898561842581,10.484011,MEDIUM
8.563108024478865,10.386486,MEDIUM
9.294184722075196,10.150728,MEDIUM
7.3572206507560285,10.210388,MEDIUM
5.580163728355753,9.837866,LOW
6.796733215891836,8.772866,LOW
7.964518336909983,8.305744,LOW
35.802500184598756,8.33897,LOW
33.56385574964504,35.653225,HIGH
31.9687457624578,32.68674,HIGH
32.72735637131335,32.23017,HIGH
33.69957316954585,32.17182,HIGH
31.782995057022642,32.25803,HIGH
35.72308051810029,32.488102,HIGH
33.49522438519783,31.630482,HIGH
32.487866725081275,32.18261,HIGH
33.50632409768663,32.16699,HIGH
35.17742212253242,32.49991,HIGH
34.623966003639104,33.04992,HIGH
34.11933373453872,33.417133,HIGH
35.43435549671352,33.286236,HIGH
37.0920632425812,34.229015,HIGH
35.50551199562338,35.05633,HIGH
35.288065806864424,35.138012,HIGH
35.862079648588754,35.081944,HIGH
35.73779617070403,34.718388,HIGH
37.31854372660053,34.67735,HIGH
37.50666734238996,35.15144,HIGH
35.77353069719513,35.571075,HIGH
33.285377630026666,35.893032,HIGH
33.782080135930514,35.516827,HIGH
35.19298634108418,34.720936,HIGH
35.11828893764135,33.50512,HIGH
35.553549723551896,32.77872,HIGH
32.858767113951444,32.491074,HIGH
32.87931035834588,31.49683,HIGH
34.58565556281422,31.386421,HIGH
10.74946085904061,31.27036,HIGH
8.663649051363777,8.549664,LOW
9.018063781926566,8.93297,LOW
9.168524961214324,8.288729,LOW
10.00271105049782,7.621215,LOW
9.254451668415893,8.631016,LOW
11.25317289615538,9.698137,LOW
5.348922364414493,10.28503,MEDIUM
7.404912621990602,8.741662,LOW
9.10157138098839,8.553848,LOW
8.890260752935223,8.911404,LOW
9.985528114833343,8.92424,LOW
11.321202028044649,9.395611,LOW
12.498275733976413,9.725237,LOW
9.415342342844642,10.362528,MEDIUM
13.539207823714008,10.581968,MEDIUM
12.91275142213278,11.701464,MEDIUM
13.572830449380165,12.203798,MEDIUM
12.965033250115145,12.858295,MEDIUM
10.103738791712463,13.020538,MEDIUM
13.06116334878452,12.436537,MEDIUM
11.069034881816162,12.650793,MEDIUM
10.022927251039956,12.214678,MEDIUM
11.679930381740807,11.430885,MEDIUM
10.48383939248955,11.425762,MEDIUM
11.530060626519735,11.175722,MEDIUM
13.122859963543426,11.243937,MEDIUM
9.35390259398293,11.839613,MEDIUM
9.279438557657052,11.058634,MEDIUM
7.048092432661936,10.622753,MEDIUM
21.567379476925204,9.774506,LOW
20.318113423878703,21.425167,MEDIUM
18.48627730788426,19.92944,MEDIUM
20.316263463827156,19.40776,MEDIUM
20.614894047731422,19.38851,MEDIUM
19.792152010347827,19.71016,MEDIUM
16.0067406114876,19.595427,MEDIUM
20.2050949389992,18.046066,MEDIUM
19.360661239325303,18.549965,MEDIUM
20.275416212261014,18.66677,MEDIUM
17.254579130201556,19.16728,MEDIUM
20.646329492652878,18.57867,MEDIUM
20.9317913594056,19.26929,MEDIUM
17.823044491079777,19.758066,MEDIUM
19.235867977758232,19.11283,MEDIUM
24.882577381622735,18.743584,MEDIUM
21.86176058776242,21.668571,MEDIUM
21.463871342737544,22.001629,MEDIUM
21.169903791933773,21.88643,MEDIUM
23.7242071869899,21.532572,MEDIUM
22.666074023913474,22.242636,MEDIUM
21.013582140601173,22.292976,MEDIUM
25.478876445252087,21.899773,MEDIUM
21.05738585705761,23.090385,MEDIUM
19.75953669413411,22.381153,MEDIUM
21.15666776132498,20.998087,MEDIUM
19.7832292926832,20.426651,MEDIUM
17.901043323853635,20.07342,MEDIUM
21.14458371652842,18.677885,MEDIUM
19.456051183791846,19.033674,MEDIUM
30.048244382038014,19.215065,MEDIUM
29.712689390873756,28.57148,HIGH
32.41969149139142,28.766193,HIGH
32.56375545911618,30.605873,HIGH
31.813286411019984,31.046947,HIGH
30.914680383854158,31.42818,HIGH
28.820011885483364,31.17617,HIGH
26.129971214972947,29.480434,HIGH
30.347761959074983,27.29071,HIGH
32.71976539772614,27.100914,HIGH
28.198315253844477,28.72158,HIGH
32.24932191695407,28.466156,HIGH
29.82482768876127,30.376434,HIGH
31.297525157288845,30.207333,HIGH
33.533868711047354,30.550186,HIGH
30.696904455419563,31.66416,HIGH
30.984147652356878,31.56337,HIGH
33.960202902968625,31.383953,HIGH
34.65560244368231,32.046673,HIGH
34.300221415526124,33.189632,HIGH
31.636897043888787,33.60971,HIGH
33.17251615325647,32.236958,HIGH
34.302288044508146,32.35993,HIGH
32.96644524943633,31.96347,HIGH
32.089232126888135,30.757057,HIGH
30.29797478350899,30.19729,HIGH
31.479245713965717,29.865757,HIGH
32.84330610006936,29.630053,HIGH
32.02189294002848,29.44474,HIGH
31.402729638317048,29.514856,HIGH
0.0,29.789879,HIGH
0.0,0.118337154,LOW
0.0,-0.09168506,LOW
0.0,0.16889405,LOW
0.0,0.26464927,LOW
0.0,0.34203386,LOW
0.0,0.5584134,LOW
0.0,0.71929073,LOW
0.0,0.7362088,LOW
0.0,0.76511514,LOW
0.0,0.7233883,LOW
0.0,0.7533661,LOW
0.0,0.71139026,LOW
0.0,0.6381476,LOW
0.0,0.7340354,LOW
0.0,0.6302254,LOW
0.0,0.6335447,LOW
0.0,0.667943,LOW
0.0,0.6681322,LOW
0.0,0.7073631,LOW
0.0,0.7073227,LOW
0.0,0.7308204,LOW
0.0,0.7506509,LOW
0.0,0.7051079,LOW
0.0,0.7454355,LOW
0.0,0.7094078,LOW
0.0,0.74535286,LOW
0.0,0.7330582,LOW
0.0,0.7654886,LOW
0.0,0.7596406,LOW
24.17223979002859,0.7999873,LOW
22.306273930598703,27.723114,HIGH
24.34795647659113,21.916702,MEDIUM
24.222934670926637,23.059345,MEDIUM
27.78295254691793,23.236748,MEDIUM
24.39324316295162,25.245895,HIGH
23.204440941868903,24.830189,MEDIUM
24.767276563058807,24.119823,MEDIUM
26.64615109714997,23.625893,MEDIUM
24.258503959640507,24.404488,MEDIUM
26.55630384868802,24.290077,MEDIUM
25.25982669844325,25.058483,HIGH
26.059597997346096,25.027637,HIGH
27.283084025100553,25.172764,HIGH
27.119131111091313,25.709719,HIGH
29.462274806107537,26.177027,HIGH
28.159169100132036,27.41172,HIGH
26.71306095944771,27.683617,HIGH
31.89891579388522,27.126167,HIGH
29.66928142406101,28.976187,HIGH
28.373693564826873,28.924776,HIGH
28.834067800548258,28.560762,HIGH
27.021589410710256,28.451775,HIGH
26.791291137006354,27.585629,HIGH
28.25260555223554,26.41698,HIGH
26.49381810286292,26.369547,HIGH
23.148206107152028,26.065071,HIGH
27.59424361165555,23.945183,MEDIUM
23.811180916692994,24.932804,MEDIUM
23.408740840265754,24.29838,MEDIUM
12.537895577405866,23.523642,MEDIUM
13.820121917104318,12.237583,MEDIUM
14.549017876482392,12.054857,MEDIUM
11.075880535960502,13.432962,MEDIUM
10.227237418726638,12.888697,MEDIUM
11.78406967880223,11.820841,MEDIUM
12.542037058350491,11.634697,MEDIUM
11.759200334554903,12.378748,MEDIUM
11.083315801728407,12.485043,MEDIUM
11.299257988936324,12.052908,MEDIUM
15.629180314597733,11.788517,MEDIUM
12.59199127628563,13.495344,MEDIUM
15.484459553912696,13.430157,MEDIUM
11.717856809399237,14.622366,MEDIUM
11.782837783141487,13.929951,MEDIUM
16.50003090143754,13.606266,MEDIUM
13.732182989613477,14.987524,MEDIUM
12.434694763263025,14.607895,MEDIUM
14.161357990783632,14.331186,MEDIUM
16.463592785770416,14.421543,MEDIUM
18.627837859202103,15.362854,MEDIUM
14.441867481295924,16.549824,MEDIUM
14.87056361281375,16.26121,MEDIUM
13.398118086570202,16.116875,MEDIUM
15.818386990627754,15.4244995,MEDIUM
15.966341306609694,15.530315,MEDIUM
13.197394642206582,15.636581,MEDIUM
13.738601191793844,15.068174,MEDIUM
13.925126794048145,14.787531,MEDIUM
11.618211684254323,14.7246,MEDIUM
